tag,ply,pieces,our_pawns,sf_pawns,gap_pawns,our_depth,fen
placement_bundle,20,30,-1.083,1.070,-2.153,10,rn1qk2r/pb1p1p2/1p2pn1p/2b5/2P3p1/2N2NP1/PP1QPPBP/R1B2RK1 w kq - 0 11
placement_bundle,40,21,-0.953,1.200,-2.153,12,2kr3r/pp3ppp/2p2n2/4p3/8/PQ3PP1/5P1P/b1B2K1R w - - 2 21
placement_bundle,14,32,-0.933,1.220,-2.153,9,r3kbnr/pp2pppp/1q1p4/2pPn3/2PN2b1/5PP1/PP2P2P/RNBQKB1R w KQkq - 0 8
placement_bundle,78,17,0.913,-1.240,2.153,12,7r/r4pk1/6p1/p1RpP3/Pp1P1P2/1P4P1/8/N5K1 w - - 2 40
placement_bundle,55,21,1.253,-0.900,2.153,11,3r2k1/6bp/p2rN1p1/P2nn3/2p1B3/2P5/1P3P1P/R1BR2K1 b - - 0 28
placement_bundle,22,30,-0.612,1.540,-2.152,9,r1b1kb1r/3n2pp/1q1p4/pPp1pp2/3Pn3/3B1N2/1PP1QPPP/R1B1K1NR w KQkq - 0 12
hlmr_more1_lightning,17,32,1.391,-0.760,2.151,10,r2q1rk1/ppp1ppbp/3p1np1/n2PP3/2P3b1/2N2N2/PPQ2PPP/R1B1KB1R b KQ - 0 9
hlmr_more1_lightning,33,30,0.900,-1.250,2.150,9,2r2rk1/1bqnbpp1/1pn1p2p/pB1pP3/3P1N2/PN2BP2/1PQ3PP/2R2K1R b - - 0 17
nmp_lightning,23,30,0.769,-1.380,2.149,10,r1bq1r1k/ppp1p1bp/3p2p1/3Pnp2/4P3/1QN1PN2/PPP1B1PP/R4RK1 b - - 2 12
placement_bundle,40,27,1.299,-0.850,2.149,10,1brr3k/p4p2/2n1bq1p/1pP1p2P/6p1/P2BPN2/1BQP1PP1/R3K2R w KQ - 0 21
stack_lightning,59,26,0.939,-1.210,2.149,9,3q1rk1/1p4bp/1np1n1p1/p2pPr2/P1PP4/1PN1BN2/5R1P/3R1Q1K b - - 11 30
nmp_lightning,29,30,1.308,-0.840,2.148,9,r1br2k1/pppq1p1p/4p1pb/1N1pP3/1BP3n1/2QBP3/PP3PPP/3R1RK1 b - - 2 15
nmp_blitz,25,29,1.277,-0.870,2.147,12,r1bq1k1r/pp1nb3/4p3/2ppPppB/8/2N2P1Q/PPP2BPP/R3K1NR b KQ - 1 13
hlmr_more1_blitz,52,25,-0.746,1.400,-2.146,10,2rn2k1/p3rp1p/Qp1p2p1/2pPbq2/1P2R3/P1N4P/3B1PP1/4R1K1 w - - 7 27
placement_bundle,55,25,1.146,-1.000,2.146,10,r5k1/1b1n4/3qNpnr/1pp2P1p/3pNP1P/Pp1P4/1Q6/1RR2BK1 b - - 2 28
placement_bundle,41,22,0.676,-1.470,2.146,12,r3k2r/pnP3bp/1p3pp1/8/5BPP/P1P5/1P1KPP2/R6R b kq - 0 21
placement_bundle,71,22,-0.595,1.550,-2.145,9,1r2bk2/q3p3/2Pn1p2/1BR1p1pr/P6p/5N1P/3R1PP1/2Q3K1 b - - 3 36
placement_bundle,24,28,-0.643,1.500,-2.143,10,rn2k2r/pp1b1p2/1q2p1pp/2b1P3/2B5/5NnP/PP1N1PP1/R1BQ1RK1 w kq - 3 13
placement_bundle,28,32,-0.920,1.220,-2.140,10,1r2k1nr/1pp2p2/p1nbpq2/3p2pp/P1bP4/1NP1PNPP/1P3PB1/R1BQK2R w KQ - 4 15
away_lightning,26,26,-0.529,1.610,-2.139,10,2kr1b1r/pp1np1pp/2p2p2/5q2/3P4/2P1BN2/P1PQ1PPP/1R2K2R w K - 0 14
away_lightning,23,30,0.769,-1.370,2.139,10,r1bq1r1k/ppp1p1bp/3p2p1/3Pnp2/4P3/1QN1PN2/PPP1B1PP/R4RK1 b - - 2 12
hlmr_more1_lightning,56,25,-0.608,1.530,-2.138,9,1r3r1k/1pp2q1p/p3p3/3p2p1/P2PnP1P/2P1QpP1/1P5K/RR5B w - - 0 29
placement_bundle,79,14,-0.877,1.260,-2.137,12,8/8/1p3kp1/2b1p3/1q3P2/6P1/1P2BPK1/1R1R4 b - - 0 40
placement_bundle,56,22,-1.257,0.880,-2.137,10,2r2rk1/B1b5/1p4pp/3p1p2/1PnN2nN/P7/5PPP/R3R1K1 w - - 6 29
placement_bundle,43,22,1.146,-0.990,2.136,9,4r1k1/1p3rpp/4b3/3p4/1B1Q3q/2PB3P/P1Pn1PP1/1R3RK1 b - - 2 22
placement_bundle,28,27,-0.655,1.480,-2.135,12,r3k2r/pp3pbp/2p3p1/3p1p2/3PnB2/2P1P1P1/Pn1N1P1P/R3KB1R w KQkq - 0 15
placement_bundle,30,25,0.645,-1.490,2.135,11,r1b2r1k/1pp3pp/8/p2Bnpq1/P3P3/2P2Q2/1P3PPP/R4KNR w - - 3 16
placement_bundle,63,20,-0.623,1.510,-2.133,11,2k2b2/5pr1/3p1P2/p2Bn1pp/r1p5/2B4P/P5P1/2R2RK1 b - - 0 32
placement_bundle,48,26,-0.903,1.230,-2.133,10,r3r1k1/1pq2pp1/p4b1p/2pP4/P3b2n/N1P1B2P/3Q1PP1/2R1RBK1 w - - 0 25
placement_bundle,16,32,-0.820,1.310,-2.130,9,rnbqkb1r/2p2pp1/3pp2p/p5Pn/Np1PP3/P7/1PP1NP1P/R1BQKB1R w KQkq - 0 9
hlmr_more1_lightning,44,23,-0.598,1.530,-2.128,8,3r1r1k/1pq2p1p/p3pp2/6bQ/1n1P4/2N3P1/PP2BP2/R4R1K w - - 2 23
stack_lightning,19,30,1.268,-0.860,2.128,10,rn1q1rk1/pp2ppbp/3pb1p1/2p5/2BPP3/2N1PN2/PPP1Q1PP/R4RK1 b - - 1 10
placement_bundle,17,30,0.507,-1.620,2.127,9,r1b1k2r/pp1nbppp/2p1p3/q2n4/3P4/3BPNP1/PPQN1P1P/R1B1K2R b KQkq - 1 9
placement_bundle,39,21,0.907,-1.220,2.127,11,rn2r3/pp3ppp/3k2b1/3P4/1p1N4/1B2P3/P5PP/R4RK1 b - - 5 20
stack_lightning,42,24,-0.876,1.250,-2.126,10,2kr3r/1p5p/3p2pb/p3pp2/4n3/BP1BPN2/bKP3PP/3R2R1 w - - 2 22
placement_bundle,44,23,-0.895,1.230,-2.125,11,1qr2rk1/3p1p1p/p3p1pP/2p3Bn/2P1P3/1PN2N2/P3Q3/R4K2 w - - 5 23
hlmr_more1_lightning,23,30,1.213,-0.910,2.123,9,1r2kb1r/pp1qnppp/2n1p1b1/1B1pP1B1/P2N4/2N5/1PP2PPP/R2QR1K1 b k - 8 12
placement_bundle,30,26,-0.513,1.610,-2.123,11,3rkb1r/1b1nqppp/p4n2/3P4/Np6/1B2B3/P2Q1PPP/R3K1NR w KQk - 3 16
placement_bundle,50,26,-1.341,0.780,-2.121,10,1r1rnk2/4qp2/3b2pp/ppp5/2B1pP1P/PQP1P3/1P3P1B/2KR3R w - - 0 26
away_blitz,16,29,-0.799,1.320,-2.119,11,r1b1k2r/pp1pppbp/2n2np1/8/2PN4/2N1B1P1/Pq2PPBP/R2QK2R w KQkq - 0 9
away_blitz,43,21,-0.518,1.600,-2.118,14,2r3k1/1b2bppp/p1n5/4p3/8/2NPB1P1/Pp3P1P/1R3RK1 b - - 1 22
placement_bundle,73,17,0.988,-1.130,2.118,12,1nr4r/8/4k2p/B1Pp1p2/3PpP2/P6P/4R1K1/5R2 b - - 0 37
placement_bundle,21,29,1.087,-1.030,2.117,9,r2qkb1r/1p3pp1/2p1bn2/p2n3p/3B4/1P2PBP1/P2P1P1P/RN1QK1NR b KQkq - 5 11
placement_bundle,24,30,-0.607,1.510,-2.117,10,r1b1k2r/pp2bp2/1q1p1n2/2p1n1pp/4P3/2N1B1P1/PPP2PBP/R2QK1NR w KQkq - 4 13
hlmr_more1_lightning,41,28,0.786,-1.330,2.116,9,1r3r1k/1ppq3p/p1nbp1p1/3p4/P2PpB1P/1Q2PPP1/1PP5/R2R1K1B b - - 0 21
placement_bundle,23,32,1.096,-1.020,2.116,11,r1bqr1k1/1pp1ppbp/1n1p1np1/pP6/3P2P1/B1NQPN1P/P1P2PB1/1R2K2R b K - 4 12
placement_bundle,60,21,-0.596,1.520,-2.116,12,2b1k2r/8/1p2pn1p/1p1pBp2/3P3P/1P4P1/3NRP2/r4K1R w k - 4 31
placement_bundle,46,24,-0.595,1.520,-2.115,10,r3rb2/5k2/1P2nn1p/p2q2p1/4p3/B3P2P/P1BPQPP1/R4RK1 w - - 0 24
placement_bundle,86,29,-1.013,1.100,-2.113,10,4rrk1/4qp1p/1p1pb1n1/p1p1pBQp/P1P1P1n1/1PNPRNP1/5P1R/5K2 w - - 13 44
placement_bundle,23,28,0.783,-1.330,2.113,9,r3k2r/ppq1ppb1/2n1b2p/2pB4/6NP/3P2P1/PPPNQP2/R1B1K2R b KQkq - 0 12
placement_bundle,47,28,0.822,-1.290,2.112,9,1r2r1k1/4qpp1/2ppn1bp/p1b5/N3P1n1/PPB2N2/2B1QPPP/4RRK1 b - - 1 24
placement_bundle,49,20,0.512,-1.600,2.112,11,r3r1k1/pp3p2/1qn3pp/2R5/4R3/2P3P1/PP1N1Q1P/1K6 b - - 1 25
placement_bundle,24,27,-1.211,0.900,-2.111,9,r1b2rk1/ppppqppp/1b6/4P3/6n1/3B1N2/PP3PPP/R1BQ1RK1 w - - 1 13
jun6_blitz,74,22,-1.300,0.810,-2.110,12,2r4k/p3N3/P1rp2p1/1R2p1pp/2p1Pn2/7P/1PPN1b1K/R7 w - - 0 38
hlmr_more1_lightning,28,26,-0.568,1.540,-2.108,10,r4rk1/ppq2ppp/3bpB2/8/1nBP4/2N2b2/PP2QPPP/R4RK1 w - - 0 15
placement_bundle,58,21,-0.655,1.450,-2.105,11,r3k3/2q2p2/pp2B3/n1p1p2r/2b1PQ2/2P2NP1/5P2/2R1R1K1 w q - 0 30
hlmr_more1_lightning,23,30,-1.033,1.070,-2.103,10,r3k2r/pp2ppbp/1q1p2p1/n1pP4/2P1b3/1P3NPP/P2BPPB1/R2QK2R b KQkq - 1 12
placement_bundle,32,27,-1.201,0.900,-2.101,10,r3k1nr/2bp1pp1/2n1p2p/2p5/4P1PP/1p1QPN2/qP1B1PB1/R3K1R1 w Qkq - 0 17
placement_bundle,37,26,0.880,-1.220,2.100,9,r1b1k1r1/1p3p2/2nqp3/p1p4p/2P1B1pN/1Q1PR1P1/PP3P1P/4R1K1 b q - 2 19
nmp_blitz,22,30,1.139,-0.960,2.099,11,r1bq1k1r/pppnb3/4p3/3pPppB/3n4/2N1BP1Q/PPP3PP/R3K1NR w KQ - 0 12
placement_bundle,17,30,0.706,-1.390,2.096,9,rnbqk2r/4ppbp/p4np1/1pQpN3/8/2N3P1/PP1PPP1P/R1B1KB1R b KQkq - 1 9
placement_bundle,24,30,-0.556,1.540,-2.096,10,r4knr/1p2bppp/p2pb3/q3p3/1nP5/NQN1B3/PP2PPPP/R3KB1R w KQ - 2 13
placement_bundle,84,26,-1.045,1.050,-2.095,11,3rk2r/5pb1/2b1p3/q1p1P1p1/2PP2Np/pP3P1n/P2R2P1/B2R1KQ1 w - - 0 43
placement_bundle,34,30,-0.604,1.490,-2.094,11,1r3rk1/1bNnq2p/pp3npb/2p2p2/P1P1p3/1P2P1P1/1BQ1NPBP/R2R2K1 w - - 2 18
placement_bundle,29,28,0.583,-1.510,2.093,11,rn2k2r/pp1b1p2/1q1p1npp/1N1Pp3/4P2P/P3Q3/1P3PPN/2R1KB1R b Kkq - 2 15
placement_bundle,56,20,-1.260,0.830,-2.090,11,4k2r/pp2Pp1P/2r2b2/3p4/3P1B2/2P2P2/qP2QN1R/5K2 w - - 1 29
placement_bundle,90,19,-0.709,1.380,-2.089,10,1rr3k1/7p/2P1qp2/Q4p2/pN1pn2P/6P1/2R2P2/2R3K1 w - - 0 46
placement_bundle,61,23,0.778,-1.310,2.088,11,r1q3kr/1p1n1p2/1P1Q2p1/BB1P3p/3pP3/6P1/3b1P1P/R4K1R b - - 2 31
placement_bundle,80,21,-0.886,1.200,-2.086,10,4n1k1/5pp1/7p/p3PP2/P2p1Q1N/3b2PP/1r1B2BK/nr6 w - - 1 41
placement_bundle,56,20,-1.275,0.810,-2.085,12,6kr/5ppp/p4n2/4q3/PQ1rp2P/7R/1P3PP1/1RB1K3 w - - 0 29
jun6_blitz,33,25,0.534,-1.550,2.084,10,1r3rk1/p1q1b1p1/2p1pn1p/3Pp3/8/1PNQ4/P1P2PPP/1RB1R1K1 b - - 0 17
nmp_standard,39,25,-1.064,1.020,-2.084,12,r1br1nk1/pp2b3/4p3/3pPp2/3N1p1p/3B1N2/PPP2KPP/6RR b - - 5 20
placement_bundle,79,17,0.573,-1.510,2.083,14,b5k1/2q1r3/7p/2N1p1p1/2P1PP2/1P2QP2/7P/3BK3 b - - 0 40
placement_bundle,18,32,-1.022,1.060,-2.082,10,rn2k2r/1b1pppbp/1q3np1/pppP4/2P1P3/5PPN/PP3K1P/RNB1QB1R w kq - 2 10
placement_bundle,21,32,0.922,-1.160,2.082,9,r3k2r/p1qnbppp/bpp1pn2/3p4/2PB4/1P1BPN2/P1QPNPPP/2R1K2R b Kkq - 9 11
placement_bundle,49,30,0.630,-1.450,2.080,12,r1bq1rk1/4np2/1pp2bp1/p1p1p1Np/NPP1P3/P2P3P/3QBPP1/R2R2K1 b - - 0 25
placement_bundle,82,18,-0.586,1.490,-2.076,11,6k1/2rn4/ppn3p1/2p1P2p/q7/2PP1N2/5R2/1Q1KR3 w - - 0 42
placement_bundle,21,28,0.556,-1.520,2.076,10,rnbqk2r/4bppp/p1p5/1p1n4/4N3/3PBB2/PPQ2PPP/R3K1NR b KQkq - 3 11
placement_bundle,54,26,-0.575,1.500,-2.075,11,2krr3/6p1/bppBpp1p/p2pPq1P/P2P3R/2P1P3/1P1Q2P1/R5K1 w - - 2 28
placement_bundle,40,27,-1.085,0.990,-2.075,10,2r1k2r/2bp1pp1/4pn1p/2p5/qn2P1PP/1pB1P3/1P1NQPB1/3RK1R1 w k - 8 21
placement_bundle,59,24,0.513,-1.560,2.073,10,r1r3k1/1q1bpp2/1p1p2p1/p1nP4/8/2Q1PB2/PP2NPP1/2RR1K2 b - - 3 30
placement_bundle,86,24,-1.042,1.030,-2.072,11,3rk2r/5pb1/4p3/q1p1P1p1/2PP2Np/pP3b1P/P2R4/B2R1KQ1 w - - 0 44
placement_bundle,13,31,0.672,-1.400,2.072,11,rnbq1rk1/ppp1bppp/7n/4P3/2Pp4/NQ4P1/PP1PP1BP/R1B1K1NR b KQ - 4 7
placement_bundle,26,28,0.650,-1.420,2.070,11,2kr1b1r/ppp1q2p/2np2p1/7n/2P3p1/PQ2PP2/1P1P1N1P/R1B1KB1R w KQ - 0 14
placement_bundle,15,31,1.230,-0.840,2.070,12,r1bqkb1r/1p2pppp/2n2n2/p1P5/Q1Pp4/5NP1/PB1PPP1P/RN2KB1R b KQkq - 2 8
placement_bundle,39,26,0.939,-1.130,2.069,10,r1b1k1r1/1p3p2/3qp3/p1p4p/2PnB1pN/2QPR1P1/PP3P1P/4R1K1 b q - 4 20
placement_bundle,49,20,0.768,-1.300,2.068,11,r4k2/1p5Q/p2bp3/3n4/1q2n3/1P2P2P/P2R1PP1/2B1K2R b - - 6 25
placement_bundle,14,30,0.518,-1.550,2.068,12,rnbqk2r/pp2ppb1/6p1/2pn3p/2P5/1PN1P1P1/P2P1P1P/R1BQK1NR w KQkq - 0 8
placement_bundle,52,26,-0.506,1.560,-2.066,11,2krr3/6p1/1ppBpp1p/p2pPq1P/P2P4/2PbP3/1P1Q2P1/R5KR w - - 0 27
placement_bundle,24,30,-1.206,0.860,-2.066,9,r2qkb1r/5pp1/pp3n1p/2pp1b2/3P4/1P3NP1/PBnQPPBP/RN1R2K1 w kq - 0 13
away_blitz,32,25,-0.965,1.100,-2.065,10,N4rk1/pb1qbppp/2n5/4p3/1p6/N1Q1B1P1/PP2PP1P/R4RK1 w - - 0 17
hlmr_more1_lightning,33,31,0.825,-1.240,2.065,10,1r3r1k/1ppb2qp/p1nbp1p1/3pNp2/P2PNB1P/3QP1P1/1PP2P2/R2R1K1B b - - 0 17
placement_bundle,46,20,-1.235,0.830,-2.065,10,r7/pp2kppp/n5b1/1N1P4/Bp6/4r3/P5PP/2R2RK1 w - - 6 24
placement_bundle,88,17,-0.674,1.390,-2.064,14,4k3/4p3/1q1pPp1P/5P2/p1p1Pr2/P1P1R3/8/2Q2K2 w - - 1 45
hlmr_more1_lightning,22,30,-1.013,1.050,-2.063,9,r3k2r/pp2ppbp/1q1p2p1/n1pP4/2P1b3/1P2BNPP/P3PPB1/R2QK2R w KQkq - 0 12
placement_bundle,36,26,-0.912,1.150,-2.062,9,1k1rr3/p4ppp/Ppn1p3/1N3q1b/2Pp2n1/1Q3N1P/1P2BP2/2R1R1K1 w - - 0 19
away_lightning,13,32,0.531,-1.530,2.061,9,r1bqkb1r/pp3ppp/2n1pn2/3p4/Q1pP1B2/1PP1PN2/P4PPP/RN2KB1R b KQkq - 0 7
placement_bundle,25,28,0.721,-1.340,2.061,10,r1b2rk1/p1p2pp1/1pnq3p/4p3/4Qn2/NBPP1N2/PP3PPP/R4RK1 b - - 5 13
placement_bundle,31,30,0.670,-1.390,2.060,10,2r2rk1/pp1qbpp1/1nbp1n1p/4p3/2P1P3/2NBBNPP/PPQ2P2/2KR3R b - - 3 16
placement_bundle,24,32,-0.950,1.110,-2.060,10,r1r3k1/ppqbnppp/3bpn2/2p3BP/P2pP3/3P1N2/1PP1BPP1/RN1QK2R w KQ - 4 13
placement_bundle,32,27,-0.610,1.450,-2.060,10,r3kb1r/5ppp/p2p4/1p1Pp3/1n1pP3/qP3B2/P2B1PPP/R2QK2R w KQkq - 0 17
placement_bundle,40,28,-0.589,1.470,-2.059,9,r3r1k1/2q2ppp/ppnb1n1P/4p3/1PPpP3/P7/2QNBPP1/R1B2K1R w - - 2 21
stack_blitz,15,30,0.829,-1.230,2.059,11,rnbq1rk1/ppp1ppbp/1n4p1/8/2BP4/1PN1PN2/P4PPP/R1BQK2R b KQ - 0 8
nmp_standard,25,28,0.677,-1.380,2.057,10,r2qr1k1/pp1b1pbp/2n2np1/2B1p3/Q7/2N2N2/PPP1BPPP/3RR1K1 b - - 4 13
placement_bundle,60,19,1.185,-0.870,2.055,12,2r2q1k/1p1b4/p6p/3B1pp1/3P2N1/2P3P1/PP6/3RR1K1 w - - 1 31
placement_bundle,67,17,0.755,-1.300,2.055,9,2r3k1/5p2/1Bp4R/6p1/P1P1qn2/Q6P/5Pb1/R5K1 b - - 0 34
away_lightning,64,14,-0.974,1.080,-2.054,11,8/pp1k3p/1bp5/3r1N2/6PP/8/P1R2PK1/8 w - - 1 33
placement_bundle,29,26,-0.593,1.460,-2.053,12,r3k2r/pp3pbp/2p3p1/3p1p2/3PNB2/2P1P1P1/Pn3P1P/R3KB1R b KQkq - 0 15
placement_bundle,33,30,0.582,-1.470,2.052,11,r2qk1nr/1p3p2/2p1bbp1/p1p1p2p/2P1P3/PPNP1N1P/3QBPP1/R1R3K1 b kq - 3 17
placement_bundle,36,26,-0.510,1.540,-2.050,10,r3kbnr/pp3p2/q3p2p/2p1Pbp1/2P5/4Q1B1/3NBPPP/2RR2K1 w kq - 2 19
placement_bundle,13,31,0.560,-1.490,2.050,9,r2qkbnr/pbpn1ppp/1p2p3/8/2pP4/PP2PN2/3N1PPP/R1BQKB1R b KQkq - 0 7
placement_bundle,20,30,-0.579,1.470,-2.049,9,rn1q1knr/2p2ppp/pp1bp3/3b4/2QP4/5NB1/PP1NPPPP/3RKB1R w K - 1 11
nmp_blitz,26,29,1.146,-0.900,2.046,11,r1bq1k1r/pp1nb3/4p3/2p1PppB/3p4/2N2P1Q/PPP2BPP/R3K1NR w KQ - 0 14
stack_lightning,43,24,-0.764,1.280,-2.044,11,2kr3r/1p5p/3p2pb/p3pp2/4n3/BP1BPN2/bKP3PP/4R1R1 b - - 3 22
placement_bundle,28,27,-0.873,1.170,-2.043,12,r2qkb1r/pp2p1pp/5pb1/2p1B3/3nP3/2N3P1/PP3PBP/1R1Q1RK1 w kq - 0 15
placement_bundle,62,17,-0.533,1.510,-2.043,11,2b5/1p4k1/2rb1p1p/p2p4/P2N4/2PK1BP1/1P6/5R2 w - - 2 32
hlmr_more1_lightning,43,26,0.962,-1.080,2.042,11,1r3r1k/1ppq3p/p1n1p1p1/3p4/P2PpP1P/1Q3PP1/1PP5/R2R1K1B b - - 0 22
placement_bundle,60,18,-1.272,0.770,-2.042,11,4k1r1/pQ2pp2/3pb2p/1P6/5q2/8/1R1RBNP1/2r3K1 w - - 1 31
away_blitz,36,22,-0.840,1.200,-2.040,15,N4rk1/pb2bppp/2n5/4p3/8/p2PB1P1/PP3P1P/R4RK1 w - - 0 19
placement_bundle,49,23,1.060,-0.980,2.040,12,3q2k1/1Brn1ppp/1p1br3/8/3P1P2/p3B1P1/PP4QP/1R2R1K1 b - - 1 25
placement_bundle,20,28,-0.748,1.290,-2.038,10,r2qk2r/pp3ppp/5n2/2bp1b2/2P1p3/1P2P3/PB2BPPP/RN1QK2R w KQkq - 1 11
placement_bundle,77,23,0.868,-1.170,2.038,10,b2r3k/p5pp/1p2qp2/1P2n3/2P1p1PP/PQB1P3/4BP2/4K1R1 b - - 0 39
placement_bundle,49,28,0.917,-1.120,2.037,9,r1b1k2r/1p2b3/pQ1p2q1/2nBnppp/P1P5/2N1P1N1/1P1B2PP/4RRK1 b kq - 1 25
placement_bundle,27,30,0.557,-1.480,2.037,10,r1bqr1k1/1ppp1ppp/2n2bn1/7P/2P1N3/p2PBNP1/PPQ1P1B1/R3K2R b KQ - 0 14
placement_bundle,52,21,0.932,-1.100,2.032,11,2r1k1r1/1R3p2/4p3/3nbp1p/q2P3P/P2Q1PP1/P2N4/K5R1 w - - 0 27
nmp_lightning,38,27,-0.911,1.120,-2.031,9,r2r2k1/1ppb1pbp/4p1p1/p2qn3/3N4/B1Q1P3/PP2BPPP/3R1RK1 w - - 2 20
placement_bundle,17,30,0.621,-1.410,2.031,10,r1bqk2r/p2pppbp/n1p2np1/8/1P1Q4/P1N2NP1/2P1PP1P/R1B1KB1R b KQkq - 3 9
placement_bundle,69,21,0.550,-1.480,2.030,9,2r5/1p3k2/r2bpp2/3p1n1p/P2P1P2/2BR2P1/1P1N3P/R5K1 b - - 4 35
placement_bundle,19,29,0.550,-1.480,2.030,11,r1bq1rk1/p1p2pp1/1pn2n1p/3Pp3/8/1BPPQN2/PP3PPP/RN2K2R b KQ - 0 10
placement_bundle,46,20,-0.610,1.420,-2.030,11,r1b1knR1/p1b5/2p5/4Pr2/Np6/1P2B2p/P1P1N3/2K4R w q - 2 24
placement_bundle,32,31,-1.239,0.790,-2.029,9,4rrk1/B5p1/npppbb1p/q3pp1P/2P3n1/1PNP1NP1/P2QPPB1/2R1K2R w K - 0 17
placement_bundle,43,25,0.548,-1.480,2.028,10,r4rk1/4b1pp/1Bb2p2/pp2P3/q1p5/P1Q2P2/1PP3PP/2KR1B1R b - - 1 22
placement_bundle,85,15,1.238,-0.790,2.028,13,8/1pk5/8/2NB4/Pp1P1Pbb/1P1K2p1/2R5/4r3 b - - 8 43
placement_bundle,62,19,-0.867,1.160,-2.027,12,6r1/pp6/3r4/2bpkpPp/P1P2R2/1P1RP1P1/8/5NK1 w - - 1 32
placement_bundle,13,31,0.797,-1.230,2.027,12,rnbq1rk1/ppp1bppp/7n/4P3/2Pp4/NQ4P1/PP1PP1BP/R1B1K1NR b KQ - 4 7
placement_bundle,25,30,0.727,-1.300,2.027,10,2r1kb1r/1p1bqp2/2n1p1pp/p1pn3P/2Q5/P2P1NP1/1P1NPPB1/R1B1K2R b KQk - 0 13
placement_bundle,92,14,0.836,-1.190,2.026,15,8/3Bn1k1/7p/4N1pP/1p6/1P2PPPK/1r6/8 w - - 3 47
away_blitz,46,20,-0.525,1.500,-2.025,11,2r3k1/1b2bppp/p7/4p3/N7/3PB1P1/np3P1P/1R3RK1 w - - 0 24
timed_probe,71,16,1.094,-0.930,2.024,11,r3r1k1/8/7R/p2p1q2/6p1/P1Q2PP1/1P2N1P1/4K3 b - - 0 36
placement_bundle,43,22,0.772,-1.250,2.022,10,r4rk1/2p3pp/p3qP2/8/Pp2PB1P/5bP1/1PQ2P1R/R4K2 b - - 0 22
placement_bundle,56,21,1.121,-0.900,2.021,12,3r2k1/6bp/p2rNnp1/P3n3/2p1B3/2P5/1P3P1P/R1BR2K1 w - - 1 29
placement_bundle,88,15,-0.750,1.270,-2.020,13,5k2/8/r3p1pp/P4p2/Rp3P2/2b3P1/6KP/1R6 w - - 0 45
hlmr_more1_lightning,43,25,0.629,-1.390,2.019,8,3r1k2/p1q2pp1/1p2pnp1/1Bp1b3/P6r/Q3BP1P/1P2N1P1/R5KR b - - 3 22
placement_bundle,35,30,0.547,-1.470,2.017,11,r2qk1nr/5p2/1pp1bbp1/p1p1p2p/N1P1P3/PP1P1N1P/3QBPP1/R1R3K1 b kq - 1 18
placement_bundle,44,23,-1.087,0.930,-2.017,9,r3k2r/3q1p2/p1pb4/2ppn2p/Q4B2/P1NP2P1/1P2P3/2KR3R w kq - 0 23
placement_bundle,13,32,0.556,-1.460,2.016,11,rnbq1rk1/p2pppbp/1p3np1/2p5/2PP4/2N2NPP/PP2PP2/R1BQKB1R b KQ - 1 7
placement_bundle,95,15,0.616,-1.400,2.016,10,5R2/6r1/1p1r1n2/2p2B2/2P1pkP1/1P6/P5RK/8 b - - 3 48
placement_bundle,54,22,0.696,-1.320,2.016,11,4qknr/2p5/p1n2p2/1p2p3/P1N4B/1P1R2P1/4PPBP/4K2R w - - 0 28
jun6_standard,58,18,-1.085,0.930,-2.015,14,6k1/p2Rrp2/6p1/n1p1p1b1/4P3/P3P3/1PK3PP/5R2 w - - 6 30
placement_bundle,49,24,0.544,-1.470,2.014,11,2r2rk1/p2q3p/3bp1p1/n4p2/pN1P1P2/2P1P2Q/R5PP/1R2B1K1 b - - 5 25
placement_bundle,37,25,1.234,-0.780,2.014,9,1r2k3/pP2np1p/3p1nr1/q4b2/2PB4/P1P5/4QPPP/R3KBNR b KQ - 4 19
placement_bundle,33,28,0.584,-1.430,2.014,9,r1b1kn2/ppp3qp/3p3b/3N1p1P/2PNnP2/4P1r1/PPQ1B3/R1B1KR2 b Qq - 10 17
placement_bundle,65,23,0.743,-1.270,2.013,11,r5k1/1N1b2p1/7p/p2pprbP/P3p3/2B3P1/1PP1PP1R/R4K2 b - - 1 33
ship_lightning,19,30,1.113,-0.900,2.013,9,r1b1kb1r/2q2ppp/p1np1n2/1p1Bp3/4P3/2NQ1N2/PPP2PPP/R1B2RK1 b kq - 3 10
placement_bundle,35,25,1.052,-0.960,2.012,13,r4rk1/2p1qppp/p1N5/2p1P3/Pb2P1bP/6P1/1PQ2P2/R1B2K1R b - - 1 18
placement_bundle,44,22,-0.692,1.320,-2.012,12,r5k1/p5pp/3b1p2/1p1p1q2/2pP4/P1Q2N1P/1PP2PP1/4R1K1 w - - 2 23
placement_bundle,54,16,-0.581,1.430,-2.011,11,4r1k1/pp3ppp/2p5/q7/3N4/5Q1P/2P2P2/3R2K1 w - - 10 28
placement_bundle,99,22,0.899,-1.110,2.009,12,4r1k1/2p3b1/1p1p3p/1P1P1q1P/r1P1pPpR/1N2P3/2R5/3QK3 b - - 5 50
away_blitz,16,29,-0.799,1.210,-2.009,11,r1b1k2r/pp1pppbp/2n2np1/8/2PN4/2N1B1P1/Pq2PPBP/R2QK2R w KQkq - 0 9
placement_bundle,48,24,-0.725,1.280,-2.005,9,2r1k1r1/p3bp1R/4b3/2n3P1/3pPB2/Pn1P1NQ1/1q2BPP1/4RK2 w - - 1 25
