MAX CHOSEN: Pawn, White, 1, 3
FINAL MOVE: -802, Pawn, Black, 2, 5
FINAL MOVE: -857, Rook, Black, 1, 8
FINAL MOVE: -829, Pawn, Black, 3, 6
FINAL MOVE: -792, Pawn, Black, 3, 5
FINAL MOVE: -857, Bishop, Black, 4, 7
FINAL MOVE: -654, Bishop, Black, 5, 6
FINAL MOVE: -642, Bishop, Black, 6, 5
FINAL MOVE: 453, Bishop, Black, 7, 4
FINAL MOVE: -660, Pawn, Black, 4, 5
FINAL MOVE: -1029, Queen, Black, 6, 6
FINAL MOVE: -1017, Queen, Black, 6, 4
FINAL MOVE: 4338, Queen, Black, 4, 4
MAX CHOSEN: Rook, White, 4, 5
FINAL MOVE: -832, Pawn, Black, 1, 6
FINAL MOVE: -807, Pawn, Black, 1, 5
FINAL MOVE: -830, Pawn, Black, 2, 6
FINAL MOVE: -802, Pawn, Black, 2, 5
FINAL MOVE: -857, Rook, Black, 1, 8
FINAL MOVE: -829, Pawn, Black, 3, 6
FINAL MOVE: -792, Pawn, Black, 3, 5
FINAL MOVE: -857, Bishop, Black, 4, 7
FINAL MOVE: -654, Bishop, Black, 5, 6
FINAL MOVE: -642, Bishop, Black, 6, 5
FINAL MOVE: 453, Bishop, Black, 7, 4
FINAL MOVE: -1029, Queen, Black, 6, 6
FINAL MOVE: -1017, Queen, Black, 6, 4
FINAL MOVE: -812, Queen, Black, 4, 4
FINAL MOVE: -1017, Queen, Black, 6, 5
FINAL MOVE: 463, Queen, Black, 5, 4
FINAL MOVE: 4293, Queen, Black, 4, 5
MAX CHOSEN: Rook, White, 4, 6
FINAL MOVE: -1760, Pawn, Black, 1, 6
FINAL MOVE: -1735, Pawn, Black, 1, 5
FINAL MOVE: -1758, Pawn, Black, 2, 6
FINAL MOVE: -1730, Pawn, Black, 2, 5
FINAL MOVE: -1785, Rook, Black, 1, 8
FINAL MOVE: -1757, Pawn, Black, 3, 6
FINAL MOVE: 3243, Pawn, Black, 4, 6
MAX CHOSEN: Rook, White, 4, 7
MAX CHOSEN: Rook, White, 4, 8
MAX CHOSEN: Bishop, White, 6, 3
FINAL MOVE: -885, Pawn, Black, 1, 6
FINAL MOVE: -860, Pawn, Black, 1, 5
FINAL MOVE: -883, Pawn, Black, 2, 6
FINAL MOVE: -855, Pawn, Black, 2, 5
FINAL MOVE: -910, Rook, Black, 1, 8
FINAL MOVE: -882, Pawn, Black, 3, 6
FINAL MOVE: -845, Pawn, Black, 3, 5
FINAL MOVE: -910, Bishop, Black, 4, 7
FINAL MOVE: -707, Bishop, Black, 5, 6
FINAL MOVE: -695, Bishop, Black, 6, 5
FINAL MOVE: 400, Bishop, Black, 7, 4
FINAL MOVE: -713, Pawn, Black, 4, 5
FINAL MOVE: -1082, Queen, Black, 6, 6
FINAL MOVE: -1070, Queen, Black, 6, 4
FINAL MOVE: -865, Queen, Black, 4, 4
FINAL MOVE: -1070, Queen, Black, 6, 5
FINAL MOVE: 410, Queen, Black, 5, 4
FINAL MOVE: -910, Queen, Black, 4, 5
FINAL MOVE: -1082, Queen, Black, 5, 6
FINAL MOVE: -1083, Queen, Black, 7, 3
FINAL MOVE: 1623, Queen, Black, 3, 3
FINAL MOVE: -1070, Queen, Black, 3, 5
FINAL MOVE: -1285, Queen, Black, 5, 7
FINAL MOVE: -1085, Queen, Black, 8, 2
FINAL MOVE: -1080, Queen, Black, 2, 5
FINAL MOVE: -1085, Queen, Black, 5, 8
FINAL MOVE: -1085, Queen, Black, 1, 5
FINAL MOVE: -910, Rook, Black, 5, 8
FINAL MOVE: -910, Rook, Black, 4, 8
FINAL MOVE: -883, Pawn, Black, 7, 6
MAX CHOSEN: Bishop, White, 6, 1
FINAL MOVE: -682, Pawn, Black, 1, 6
FINAL MOVE: -657, Pawn, Black, 1, 5
FINAL MOVE: -680, Pawn, Black, 2, 6
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -707, Rook, Black, 1, 8
FINAL MOVE: -679, Pawn, Black, 3, 6
FINAL MOVE: -642, Pawn, Black, 3, 5
FINAL MOVE: -707, Bishop, Black, 4, 7
FINAL MOVE: -504, Bishop, Black, 5, 6
FINAL MOVE: -492, Bishop, Black, 6, 5
FINAL MOVE: 603, Bishop, Black, 7, 4
FINAL MOVE: -510, Pawn, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 6, 6
FINAL MOVE: -867, Queen, Black, 6, 4
FINAL MOVE: -662, Queen, Black, 4, 4
FINAL MOVE: -867, Queen, Black, 6, 5
FINAL MOVE: 613, Queen, Black, 5, 4
FINAL MOVE: -707, Queen, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 5, 6
FINAL MOVE: -880, Queen, Black, 7, 3
FINAL MOVE: 1826, Queen, Black, 3, 3
MAX CHOSEN: Bishop, White, 4, 3
FINAL MOVE: -885, Pawn, Black, 1, 6
FINAL MOVE: -860, Pawn, Black, 1, 5
FINAL MOVE: -883, Pawn, Black, 2, 6
FINAL MOVE: -855, Pawn, Black, 2, 5
FINAL MOVE: -910, Rook, Black, 1, 8
FINAL MOVE: -882, Pawn, Black, 3, 6
FINAL MOVE: -845, Pawn, Black, 3, 5
FINAL MOVE: -910, Bishop, Black, 4, 7
FINAL MOVE: -707, Bishop, Black, 5, 6
FINAL MOVE: -695, Bishop, Black, 6, 5
FINAL MOVE: 400, Bishop, Black, 7, 4
FINAL MOVE: -713, Pawn, Black, 4, 5
FINAL MOVE: -1082, Queen, Black, 6, 6
FINAL MOVE: -1070, Queen, Black, 6, 4
FINAL MOVE: -865, Queen, Black, 4, 4
FINAL MOVE: -1070, Queen, Black, 6, 5
FINAL MOVE: 410, Queen, Black, 5, 4
FINAL MOVE: -910, Queen, Black, 4, 5
FINAL MOVE: -1082, Queen, Black, 5, 6
FINAL MOVE: -1083, Queen, Black, 7, 3
FINAL MOVE: 1623, Queen, Black, 3, 3
MAX CHOSEN: Bishop, White, 3, 4
FINAL MOVE: -897, Pawn, Black, 1, 6
FINAL MOVE: -872, Pawn, Black, 1, 5
FINAL MOVE: -895, Pawn, Black, 2, 6
FINAL MOVE: -867, Pawn, Black, 2, 5
FINAL MOVE: -922, Rook, Black, 1, 8
FINAL MOVE: -894, Pawn, Black, 3, 6
FINAL MOVE: -857, Pawn, Black, 3, 5
FINAL MOVE: -922, Bishop, Black, 4, 7
FINAL MOVE: -719, Bishop, Black, 5, 6
FINAL MOVE: -707, Bishop, Black, 6, 5
FINAL MOVE: 388, Bishop, Black, 7, 4
FINAL MOVE: -725, Pawn, Black, 4, 5
FINAL MOVE: -1094, Queen, Black, 6, 6
FINAL MOVE: -1082, Queen, Black, 6, 4
FINAL MOVE: -877, Queen, Black, 4, 4
FINAL MOVE: -1082, Queen, Black, 6, 5
FINAL MOVE: 398, Queen, Black, 5, 4
FINAL MOVE: -922, Queen, Black, 4, 5
FINAL MOVE: -1094, Queen, Black, 5, 6
FINAL MOVE: -1095, Queen, Black, 7, 3
FINAL MOVE: 1611, Queen, Black, 3, 3
FINAL MOVE: -1082, Queen, Black, 3, 5
FINAL MOVE: -1297, Queen, Black, 5, 7
FINAL MOVE: -1097, Queen, Black, 8, 2
FINAL MOVE: -1092, Queen, Black, 2, 5
FINAL MOVE: -1097, Queen, Black, 5, 8
FINAL MOVE: -1097, Queen, Black, 1, 5
FINAL MOVE: -922, Rook, Black, 5, 8
FINAL MOVE: -922, Rook, Black, 4, 8
FINAL MOVE: -895, Pawn, Black, 7, 6
MAX CHOSEN: Bishop, White, 8, 5
MAX CHOSEN: Bishop, White, 2, 5
FINAL MOVE: -887, Pawn, Black, 1, 6
FINAL MOVE: -862, Pawn, Black, 1, 5
FINAL MOVE: -885, Pawn, Black, 2, 6
FINAL MOVE: -912, Rook, Black, 1, 8
FINAL MOVE: -884, Pawn, Black, 3, 6
FINAL MOVE: -847, Pawn, Black, 3, 5
FINAL MOVE: -912, Bishop, Black, 4, 7
FINAL MOVE: -709, Bishop, Black, 5, 6
FINAL MOVE: -697, Bishop, Black, 6, 5
FINAL MOVE: 398, Bishop, Black, 7, 4
FINAL MOVE: -715, Pawn, Black, 4, 5
FINAL MOVE: -1084, Queen, Black, 6, 6
FINAL MOVE: -1072, Queen, Black, 6, 4
FINAL MOVE: -867, Queen, Black, 4, 4
FINAL MOVE: -1072, Queen, Black, 6, 5
FINAL MOVE: 408, Queen, Black, 5, 4
FINAL MOVE: -912, Queen, Black, 4, 5
FINAL MOVE: -1084, Queen, Black, 5, 6
FINAL MOVE: -1085, Queen, Black, 7, 3
FINAL MOVE: 1621, Queen, Black, 3, 3
MAX CHOSEN: Bishop, White, 1, 6
FINAL MOVE: -880, Pawn, Black, 2, 6
FINAL MOVE: 2118, Pawn, Black, 1, 6
MAX CHOSEN: Pawn, White, 5, 5
MAX CHOSEN: Pawn, White, 7, 5
MAX CHOSEN: Rook, White, 7, 1
FINAL MOVE: -682, Pawn, Black, 1, 6
FINAL MOVE: -657, Pawn, Black, 1, 5
FINAL MOVE: -680, Pawn, Black, 2, 6
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -707, Rook, Black, 1, 8
FINAL MOVE: -679, Pawn, Black, 3, 6
FINAL MOVE: -642, Pawn, Black, 3, 5
FINAL MOVE: -707, Bishop, Black, 4, 7
FINAL MOVE: -504, Bishop, Black, 5, 6
FINAL MOVE: -492, Bishop, Black, 6, 5
FINAL MOVE: 603, Bishop, Black, 7, 4
FINAL MOVE: -510, Pawn, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 6, 6
FINAL MOVE: -867, Queen, Black, 6, 4
FINAL MOVE: -662, Queen, Black, 4, 4
FINAL MOVE: -867, Queen, Black, 6, 5
FINAL MOVE: 613, Queen, Black, 5, 4
FINAL MOVE: -707, Queen, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 5, 6
FINAL MOVE: -880, Queen, Black, 7, 3
FINAL MOVE: 1826, Queen, Black, 3, 3
MAX CHOSEN: Rook, White, 8, 2
FINAL MOVE: -682, Pawn, Black, 1, 6
FINAL MOVE: -657, Pawn, Black, 1, 5
FINAL MOVE: -680, Pawn, Black, 2, 6
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -707, Rook, Black, 1, 8
FINAL MOVE: -679, Pawn, Black, 3, 6
FINAL MOVE: -642, Pawn, Black, 3, 5
FINAL MOVE: -707, Bishop, Black, 4, 7
FINAL MOVE: -504, Bishop, Black, 5, 6
FINAL MOVE: -492, Bishop, Black, 6, 5
FINAL MOVE: 603, Bishop, Black, 7, 4
FINAL MOVE: -510, Pawn, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 6, 6
FINAL MOVE: -867, Queen, Black, 6, 4
FINAL MOVE: -662, Queen, Black, 4, 4
FINAL MOVE: -867, Queen, Black, 6, 5
FINAL MOVE: 613, Queen, Black, 5, 4
FINAL MOVE: -707, Queen, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 5, 6
FINAL MOVE: -880, Queen, Black, 7, 3
FINAL MOVE: 1826, Queen, Black, 3, 3
MAX CHOSEN: Rook, White, 6, 1
FINAL MOVE: -682, Pawn, Black, 1, 6
FINAL MOVE: -657, Pawn, Black, 1, 5
FINAL MOVE: -680, Pawn, Black, 2, 6
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -707, Rook, Black, 1, 8
FINAL MOVE: -679, Pawn, Black, 3, 6
FINAL MOVE: -642, Pawn, Black, 3, 5
FINAL MOVE: -707, Bishop, Black, 4, 7
FINAL MOVE: -504, Bishop, Black, 5, 6
FINAL MOVE: -492, Bishop, Black, 6, 5
FINAL MOVE: 603, Bishop, Black, 7, 4
FINAL MOVE: -510, Pawn, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 6, 6
FINAL MOVE: -867, Queen, Black, 6, 4
FINAL MOVE: -662, Queen, Black, 4, 4
FINAL MOVE: -867, Queen, Black, 6, 5
FINAL MOVE: 613, Queen, Black, 5, 4
FINAL MOVE: -707, Queen, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 5, 6
FINAL MOVE: -880, Queen, Black, 7, 3
FINAL MOVE: 1826, Queen, Black, 3, 3
MAX CHOSEN: Rook, White, 8, 3
FINAL MOVE: -682, Pawn, Black, 1, 6
FINAL MOVE: -657, Pawn, Black, 1, 5
FINAL MOVE: -680, Pawn, Black, 2, 6
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -707, Rook, Black, 1, 8
FINAL MOVE: -679, Pawn, Black, 3, 6
FINAL MOVE: -642, Pawn, Black, 3, 5
FINAL MOVE: -707, Bishop, Black, 4, 7
FINAL MOVE: -504, Bishop, Black, 5, 6
FINAL MOVE: -492, Bishop, Black, 6, 5
FINAL MOVE: 603, Bishop, Black, 7, 4
FINAL MOVE: -510, Pawn, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 6, 6
FINAL MOVE: -867, Queen, Black, 6, 4
FINAL MOVE: -662, Queen, Black, 4, 4
FINAL MOVE: -867, Queen, Black, 6, 5
FINAL MOVE: 613, Queen, Black, 5, 4
FINAL MOVE: -707, Queen, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 5, 6
FINAL MOVE: -880, Queen, Black, 7, 3
FINAL MOVE: 1826, Queen, Black, 3, 3
MAX CHOSEN: Rook, White, 5, 1
FINAL MOVE: -682, Pawn, Black, 1, 6
FINAL MOVE: -657, Pawn, Black, 1, 5
FINAL MOVE: -680, Pawn, Black, 2, 6
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -707, Rook, Black, 1, 8
FINAL MOVE: -679, Pawn, Black, 3, 6
FINAL MOVE: -642, Pawn, Black, 3, 5
FINAL MOVE: -707, Bishop, Black, 4, 7
FINAL MOVE: -504, Bishop, Black, 5, 6
FINAL MOVE: -492, Bishop, Black, 6, 5
FINAL MOVE: 603, Bishop, Black, 7, 4
FINAL MOVE: -510, Pawn, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 6, 6
FINAL MOVE: -867, Queen, Black, 6, 4
FINAL MOVE: -662, Queen, Black, 4, 4
FINAL MOVE: -867, Queen, Black, 6, 5
FINAL MOVE: 613, Queen, Black, 5, 4
FINAL MOVE: -707, Queen, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 5, 6
FINAL MOVE: -880, Queen, Black, 7, 3
FINAL MOVE: 1826, Queen, Black, 3, 3
MAX CHOSEN: Rook, White, 8, 4
FINAL MOVE: -682, Pawn, Black, 1, 6
FINAL MOVE: -657, Pawn, Black, 1, 5
FINAL MOVE: -680, Pawn, Black, 2, 6
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -707, Rook, Black, 1, 8
FINAL MOVE: -679, Pawn, Black, 3, 6
FINAL MOVE: -642, Pawn, Black, 3, 5
FINAL MOVE: -707, Bishop, Black, 4, 7
FINAL MOVE: -504, Bishop, Black, 5, 6
FINAL MOVE: -492, Bishop, Black, 6, 5
FINAL MOVE: 603, Bishop, Black, 7, 4
FINAL MOVE: -510, Pawn, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 6, 6
FINAL MOVE: -867, Queen, Black, 6, 4
FINAL MOVE: -662, Queen, Black, 4, 4
FINAL MOVE: -867, Queen, Black, 6, 5
FINAL MOVE: 613, Queen, Black, 5, 4
FINAL MOVE: -707, Queen, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 5, 6
FINAL MOVE: -880, Queen, Black, 7, 3
FINAL MOVE: 1826, Queen, Black, 3, 3
MAX CHOSEN: Rook, White, 8, 5
FINAL MOVE: -682, Pawn, Black, 1, 6
FINAL MOVE: -657, Pawn, Black, 1, 5
FINAL MOVE: -680, Pawn, Black, 2, 6
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -707, Rook, Black, 1, 8
FINAL MOVE: -679, Pawn, Black, 3, 6
FINAL MOVE: -642, Pawn, Black, 3, 5
FINAL MOVE: -707, Bishop, Black, 4, 7
FINAL MOVE: -504, Bishop, Black, 5, 6
FINAL MOVE: -492, Bishop, Black, 6, 5
FINAL MOVE: 603, Bishop, Black, 7, 4
FINAL MOVE: -510, Pawn, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 6, 6
FINAL MOVE: -867, Queen, Black, 6, 4
FINAL MOVE: -662, Queen, Black, 4, 4
FINAL MOVE: -867, Queen, Black, 6, 5
FINAL MOVE: 613, Queen, Black, 5, 4
FINAL MOVE: -707, Queen, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 5, 6
FINAL MOVE: -880, Queen, Black, 7, 3
FINAL MOVE: 1826, Queen, Black, 3, 3
MAX CHOSEN: Rook, White, 3, 1
MAX CHOSEN: Rook, White, 8, 6
FINAL MOVE: -682, Pawn, Black, 1, 6
FINAL MOVE: -657, Pawn, Black, 1, 5
FINAL MOVE: -680, Pawn, Black, 2, 6
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -707, Rook, Black, 1, 8
FINAL MOVE: -679, Pawn, Black, 3, 6
FINAL MOVE: -642, Pawn, Black, 3, 5
FINAL MOVE: -707, Bishop, Black, 4, 7
FINAL MOVE: -504, Bishop, Black, 5, 6
FINAL MOVE: -492, Bishop, Black, 6, 5
FINAL MOVE: 603, Bishop, Black, 7, 4
FINAL MOVE: -510, Pawn, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 6, 6
FINAL MOVE: -867, Queen, Black, 6, 4
FINAL MOVE: -662, Queen, Black, 4, 4
FINAL MOVE: -867, Queen, Black, 6, 5
FINAL MOVE: 613, Queen, Black, 5, 4
FINAL MOVE: -707, Queen, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 5, 6
FINAL MOVE: -880, Queen, Black, 7, 3
FINAL MOVE: 1826, Queen, Black, 3, 3
MAX CHOSEN: Rook, White, 2, 1
MAX CHOSEN: Rook, White, 8, 7
FINAL MOVE: -682, Pawn, Black, 1, 6
FINAL MOVE: -657, Pawn, Black, 1, 5
FINAL MOVE: -680, Pawn, Black, 2, 6
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -707, Rook, Black, 1, 8
FINAL MOVE: -679, Pawn, Black, 3, 6
FINAL MOVE: -642, Pawn, Black, 3, 5
FINAL MOVE: -707, Bishop, Black, 4, 7
FINAL MOVE: -504, Bishop, Black, 5, 6
FINAL MOVE: -492, Bishop, Black, 6, 5
FINAL MOVE: 603, Bishop, Black, 7, 4
FINAL MOVE: -510, Pawn, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 6, 6
FINAL MOVE: -867, Queen, Black, 6, 4
FINAL MOVE: -662, Queen, Black, 4, 4
FINAL MOVE: -867, Queen, Black, 6, 5
FINAL MOVE: 613, Queen, Black, 5, 4
FINAL MOVE: -707, Queen, Black, 4, 5
FINAL MOVE: -879, Queen, Black, 5, 6
FINAL MOVE: -880, Queen, Black, 7, 3
FINAL MOVE: 1826, Queen, Black, 3, 3
MAX CHOSEN: Rook, White, 1, 1
MAX CHOSEN: Rook, White, 8, 8
FINAL MOVE: 4293, King, Black, 8, 8
MIN CHOSEN: 1611, Rook, Black, 2, 8
MAX CHOSEN: Pawn, White, 1, 4
FINAL MOVE: -680, Pawn, Black, 1, 6
FINAL MOVE: -655, Pawn, Black, 1, 5
FINAL MOVE: -705, Rook, Black, 2, 8
FINAL MOVE: -677, Pawn, Black, 2, 5
FINAL MOVE: -677, Pawn, Black, 3, 6
FINAL MOVE: -640, Pawn, Black, 3, 5
FINAL MOVE: -705, Bishop, Black, 4, 7
FINAL MOVE: -505, Bishop, Black, 2, 7
FINAL MOVE: -502, Bishop, Black, 5, 6
FINAL MOVE: -505, Bishop, Black, 1, 6
FINAL MOVE: -490, Bishop, Black, 6, 5
FINAL MOVE: 605, Bishop, Black, 7, 4
FINAL MOVE: -508, Pawn, Black, 4, 5
FINAL MOVE: -877, Queen, Black, 6, 6
FINAL MOVE: -865, Queen, Black, 6, 4
FINAL MOVE: -660, Queen, Black, 4, 4
FINAL MOVE: -865, Queen, Black, 6, 5
FINAL MOVE: 615, Queen, Black, 5, 4
FINAL MOVE: -705, Queen, Black, 4, 5
FINAL MOVE: -877, Queen, Black, 5, 6
FINAL MOVE: -878, Queen, Black, 7, 3
FINAL MOVE: 1828, Queen, Black, 3, 3
FINAL MOVE: -865, Queen, Black, 3, 5
FINAL MOVE: -1080, Queen, Black, 5, 7
FINAL MOVE: -880, Queen, Black, 8, 2
FINAL MOVE: -875, Queen, Black, 2, 5
FINAL MOVE: -880, Queen, Black, 5, 8
FINAL MOVE: -880, Queen, Black, 1, 5
FINAL MOVE: -705, Rook, Black, 5, 8
FINAL MOVE: -705, Rook, Black, 4, 8
FINAL MOVE: -678, Pawn, Black, 7, 6
MAX CHOSEN: Pawn, White, 1, 5
MAX CHOSEN: King, White, 3, 2
MAX CHOSEN: King, White, 3, 3
MAX CHOSEN: King, White, 3, 1
FINAL MOVE: -655, Pawn, Black, 1, 6
FINAL MOVE: -630, Pawn, Black, 1, 5
FINAL MOVE: -680, Rook, Black, 2, 8
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -652, Pawn, Black, 3, 6
FINAL MOVE: -615, Pawn, Black, 3, 5
FINAL MOVE: -680, Bishop, Black, 4, 7
FINAL MOVE: -480, Bishop, Black, 2, 7
FINAL MOVE: -477, Bishop, Black, 5, 6
FINAL MOVE: -480, Bishop, Black, 1, 6
FINAL MOVE: -465, Bishop, Black, 6, 5
FINAL MOVE: 630, Bishop, Black, 7, 4
FINAL MOVE: -483, Pawn, Black, 4, 5
FINAL MOVE: -852, Queen, Black, 6, 6
FINAL MOVE: -840, Queen, Black, 6, 4
FINAL MOVE: -635, Queen, Black, 4, 4
FINAL MOVE: -840, Queen, Black, 6, 5
FINAL MOVE: 640, Queen, Black, 5, 4
FINAL MOVE: -680, Queen, Black, 4, 5
FINAL MOVE: -852, Queen, Black, 5, 6
FINAL MOVE: -853, Queen, Black, 7, 3
FINAL MOVE: 1853, Queen, Black, 3, 3
MAX CHOSEN: King, White, 1, 2
FINAL MOVE: -655, Pawn, Black, 1, 6
FINAL MOVE: -630, Pawn, Black, 1, 5
FINAL MOVE: -680, Rook, Black, 2, 8
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -652, Pawn, Black, 3, 6
FINAL MOVE: -615, Pawn, Black, 3, 5
FINAL MOVE: -680, Bishop, Black, 4, 7
FINAL MOVE: -480, Bishop, Black, 2, 7
FINAL MOVE: -477, Bishop, Black, 5, 6
FINAL MOVE: -480, Bishop, Black, 1, 6
FINAL MOVE: -465, Bishop, Black, 6, 5
FINAL MOVE: 630, Bishop, Black, 7, 4
FINAL MOVE: -483, Pawn, Black, 4, 5
FINAL MOVE: -852, Queen, Black, 6, 6
FINAL MOVE: -840, Queen, Black, 6, 4
FINAL MOVE: -635, Queen, Black, 4, 4
FINAL MOVE: -840, Queen, Black, 6, 5
FINAL MOVE: 640, Queen, Black, 5, 4
FINAL MOVE: -680, Queen, Black, 4, 5
FINAL MOVE: -852, Queen, Black, 5, 6
FINAL MOVE: -853, Queen, Black, 7, 3
FINAL MOVE: 1853, Queen, Black, 3, 3
MAX CHOSEN: King, White, 1, 3
MAX CHOSEN: King, White, 1, 1
FINAL MOVE: -655, Pawn, Black, 1, 6
FINAL MOVE: -630, Pawn, Black, 1, 5
FINAL MOVE: -680, Rook, Black, 2, 8
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -652, Pawn, Black, 3, 6
FINAL MOVE: -615, Pawn, Black, 3, 5
FINAL MOVE: -680, Bishop, Black, 4, 7
FINAL MOVE: -480, Bishop, Black, 2, 7
FINAL MOVE: -477, Bishop, Black, 5, 6
FINAL MOVE: -480, Bishop, Black, 1, 6
FINAL MOVE: -465, Bishop, Black, 6, 5
FINAL MOVE: 630, Bishop, Black, 7, 4
FINAL MOVE: -483, Pawn, Black, 4, 5
FINAL MOVE: -852, Queen, Black, 6, 6
FINAL MOVE: -840, Queen, Black, 6, 4
FINAL MOVE: -635, Queen, Black, 4, 4
FINAL MOVE: -840, Queen, Black, 6, 5
FINAL MOVE: 640, Queen, Black, 5, 4
FINAL MOVE: -680, Queen, Black, 4, 5
FINAL MOVE: -852, Queen, Black, 5, 6
FINAL MOVE: -853, Queen, Black, 7, 3
FINAL MOVE: 1853, Queen, Black, 3, 3
MAX CHOSEN: King, White, 2, 3
MAX CHOSEN: King, White, 2, 1
FINAL MOVE: -655, Pawn, Black, 1, 6
FINAL MOVE: -630, Pawn, Black, 1, 5
FINAL MOVE: -680, Rook, Black, 2, 8
FINAL MOVE: -652, Pawn, Black, 2, 5
FINAL MOVE: -652, Pawn, Black, 3, 6
FINAL MOVE: -615, Pawn, Black, 3, 5
FINAL MOVE: -680, Bishop, Black, 4, 7
FINAL MOVE: -480, Bishop, Black, 2, 7
FINAL MOVE: -477, Bishop, Black, 5, 6
FINAL MOVE: -480, Bishop, Black, 1, 6
FINAL MOVE: -465, Bishop, Black, 6, 5
FINAL MOVE: 630, Bishop, Black, 7, 4
FINAL MOVE: -483, Pawn, Black, 4, 5
FINAL MOVE: -852, Queen, Black, 6, 6
FINAL MOVE: -840, Queen, Black, 6, 4
FINAL MOVE: -635, Queen, Black, 4, 4
FINAL MOVE: -840, Queen, Black, 6, 5
FINAL MOVE: 640, Queen, Black, 5, 4
FINAL MOVE: -680, Queen, Black, 4, 5
FINAL MOVE: -852, Queen, Black, 5, 6
FINAL MOVE: -853, Queen, Black, 7, 3
FINAL MOVE: 1853, Queen, Black, 3, 3
MAX CHOSEN: Queen, White, 3, 4
FINAL MOVE: -668, Pawn, Black, 1, 6
FINAL MOVE: -643, Pawn, Black, 1, 5
FINAL MOVE: -693, Rook, Black, 2, 8
FINAL MOVE: -665, Pawn, Black, 2, 5
FINAL MOVE: -665, Pawn, Black, 3, 6
FINAL MOVE: -628, Pawn, Black, 3, 5
FINAL MOVE: -693, Bishop, Black, 4, 7
FINAL MOVE: -493, Bishop, Black, 2, 7
FINAL MOVE: -490, Bishop, Black, 5, 6
FINAL MOVE: -493, Bishop, Black, 1, 6
FINAL MOVE: -478, Bishop, Black, 6, 5
FINAL MOVE: 617, Bishop, Black, 7, 4
FINAL MOVE: -496, Pawn, Black, 4, 5
FINAL MOVE: -865, Queen, Black, 6, 6
FINAL MOVE: -853, Queen, Black, 6, 4
FINAL MOVE: -648, Queen, Black, 4, 4
FINAL MOVE: -853, Queen, Black, 6, 5
FINAL MOVE: 627, Queen, Black, 5, 4
FINAL MOVE: -693, Queen, Black, 4, 5
FINAL MOVE: -865, Queen, Black, 5, 6
FINAL MOVE: -866, Queen, Black, 7, 3
FINAL MOVE: 1840, Queen, Black, 3, 3
MAX CHOSEN: Queen, White, 1, 4
FINAL MOVE: -653, Pawn, Black, 1, 6
FINAL MOVE: -628, Pawn, Black, 1, 5
FINAL MOVE: -678, Rook, Black, 2, 8
FINAL MOVE: -650, Pawn, Black, 2, 5
FINAL MOVE: -650, Pawn, Black, 3, 6
FINAL MOVE: -613, Pawn, Black, 3, 5
FINAL MOVE: -678, Bishop, Black, 4, 7
FINAL MOVE: -478, Bishop, Black, 2, 7
FINAL MOVE: -475, Bishop, Black, 5, 6
FINAL MOVE: -478, Bishop, Black, 1, 6
FINAL MOVE: -463, Bishop, Black, 6, 5
FINAL MOVE: 632, Bishop, Black, 7, 4
FINAL MOVE: -481, Pawn, Black, 4, 5
FINAL MOVE: -850, Queen, Black, 6, 6
FINAL MOVE: -838, Queen, Black, 6, 4
FINAL MOVE: -633, Queen, Black, 4, 4
FINAL MOVE: -838, Queen, Black, 6, 5
FINAL MOVE: 642, Queen, Black, 5, 4
FINAL MOVE: -678, Queen, Black, 4, 5
FINAL MOVE: -850, Queen, Black, 5, 6
